Time,Favorites,Retweets,Text,Clean Tweet,Compound,Negative,Positive,Neutral
2022-02-23,145,35,"JUST IN: “We want people to be able to store their life securely in 1Password, wherever they are. And increasingly that is in the world of crypto,” said @1Password's Matt O’Leary of today's integration with Solana's @Phantom wallet.
@httpsageyd reports.
https://t.co/y6uIlNR44Q","JUST IN: “We want people to be able to store their life securely in , wherever they are. And increasingly that is in the world of crypto,” said @'s Matt O’Leary of today's integration w h Solana's  wallet.  reports. ",0.4019,0.0,0.098,0.902
2022-02-23,46,19,"LIVE: Ukraine declares a state of emergency. KUNA Exchange CEO Michael Chobanian discusses the geopolitical conflict on the crypto industry.

Plus, @MXLESQ of @Strategic_Funds and @CoinLedger's @David_Kemmerer join ""First Mover"" on CoinDesk TV: https://t.co/5KhAsCnSTC","LIVE: Ukraine declares a state of emergency. KUNA Exchange CEO Michael Chobanian discusses the geopol ical conflict on the crypto industry.  Plus,  of _Funds and 's _Kemmerer join ""First Mover"" on CoinDesk TV: ",-0.4019,0.136,0.061,0.803
2022-02-23,40,32,"While #bitcoin struggles to sustain any sort of rally, the #stablecoin bull market continues
@godbole17 @parikshitm899 report.
https://t.co/ONw9Narwsf","While   struggles to sustain any sort of rally, the   bull market continues   report. ",-0.3612,0.172,0.0,0.828
2022-02-23,141,48,".@Coinbase investors are bracing for fourth-quarter earnings on Thursday amid a volatile cryptocurrency market.  
@mikeybellusci reports 
https://t.co/fCBEdmkjFl",. investors are bracing for fourth-quarter earnings on Thursday amid a volatile cryptocurrency market.    reports  ,0.0,0.0,0.0,1.0
2022-02-23,38,12,"Special higher electricity prices don't mean crypto mining is allowed, they are a punishment, a Zhejiang official said, as authorities around China continue to grapple with the industry.

By @egreechee. https://t.co/GlutDXFfZD","Special higher electric y prices don't mean crypto mining is allowed, they are a punishment, a Zhejiang official said, as author ies around China continue to grapple w h the industry.  By . ",-0.128,0.104,0.087,0.809
2022-02-23,152,39,"Terra’s LUNA and Cardano’s ADA surged as much as 16% in the past 24 hours to lead gains in major cryptos, even as traders remain cautious of a sustained rally.

By @shauryamalwa 

https://t.co/wxlxqcGSHJ","Terra’s LUNA and Cardano’s ADA surged as much as % in the past  hours to lead gains in major cryptos, even as traders remain cautious of a sustained rally.  By    ",0.25,0.047,0.081,0.872
2022-02-23,66,31,"#CryptoState2022 is just one day away. We'll explore crypto's impact on markets around Southeast Asia with @LunoGlobal.

Register to get a link to our @Telegram group, where you can engage with other attendees in live conversation during the virtual event: https://t.co/qnKOFhrIb5 https://t.co/hUh5K84KUY","  is just one day away. We'll explore crypto's impact on markets around Southeast Asia w h .  Register to get a link to our  group, where you can engage w h other attendees in live conversation during the virtual event:  ",0.34,0.0,0.068,0.932
2022-02-23,160,49,"India's advertising watchdog has published its guidelines for crypto advertising.

@amitoj reports.

https://t.co/tHKcQqKNZn",India's advertising watchdog has published  s guidelines for crypto advertising.   reports.  ,0.0,0.0,0.0,1.0
2022-02-23,84,22,"Billions of dollars have been deployed to the GameFi industry. But did anyone check with regulators in Asia, the most dynamic and important market for gaming and crypto?...BTC, ether inch higher.

@thesamreynolds and @JPRubin23 report

https://t.co/AujPwZA8e0","Billions of dollars have been deployed to the GameFi industry. But did anyone check w h regulators in Asia, the most dynamic and important market for gaming and crypto?...BTC, ether inch higher.   and  report  ",0.7532,0.0,0.177,0.823
2022-02-23,96,36,"Despite tensions between Russia and Ukraine and huge inflation numbers, the market sees lower upcoming volatility.

@lvlewitinn explains the Chart of the Day on ""All About Bitcoin,"" presented by @cryptocom: https://t.co/OmZH0r848l https://t.co/ot3tkaLRUe","Desp e tensions between Russia and Ukraine and huge inflation numbers, the market sees lower upcoming volatil y.   explains the Chart of the Day on ""All About B coin,"" presented by :  ",-0.3818,0.148,0.069,0.783
2022-02-22,39,10,"Join the Deep Dive newsletter for insights on #Bitcoin on-chain data, derivatives market, and mining industry 🤿👇

https://t.co/778xeqlymM https://t.co/Pz1svlJEMv","Join the Deep Dive newsletter for insights on   on-chain data, derivatives market, and mining industry    ",0.296,0.0,0.136,0.864
2022-02-22,2239,363,"JUST IN: Brazil's senate committee approves proposal for regulating #Bitcoin and crypto 🇧🇷

The bill now goes to a vote on the senate floor.",JUST IN: Brazil's senate comm tee approves proposal for regulating   and crypto     bill now goes to a vote on the senate floor.,0.4019,0.0,0.119,0.881
2022-02-22,413,88,"@state_duma Russia’s Ministry of Finance has submitted a draft bill on #Bitcoin regulation, weeks after the government approved legislation specifically for cryptocurrencies.

https://t.co/LkJmCZG34o","_duma Russia’s Ministry of Finance has subm ted a draft bill on   regulation, weeks after the government approved legislation specifically for cryptocurrencies.  ",0.4215,0.0,0.123,0.877
2022-02-22,25,10,"Getting rekt is bad. Getting tax-rekt adds insult to injury.

Investors can end up owing more tax than expected if they’re not careful. And they may have to unload crypto to pay the bill, @thebitcoincpa writes for #TaxWeek, presented by @TurboTax: https://t.co/s8iD5DaRoK","Getting rekt is bad. Getting tax-rekt adds insult to injury.  Investors can end up owing more tax than expected if they’re not careful. And they may have to unload crypto to pay the bill,  wr es for  , presented by : ",-0.8871,0.268,0.0,0.732
2022-02-22,61,13,"President Biden used the ""I word"" – invasion – for the first time Tuesday in announcing new sanctions against Russia for its moves in Ukraine. That has bitcoin traders pondering what happens next for the oldest cryptocurrency. @Brillhouse reports

https://t.co/bIMPV1zMQ0","President Biden used the ""I word"" – invasion – for the first time Tuesday in announcing new sanctions against Russia for  s moves in Ukraine. That has b coin traders pondering what happens next for the oldest cryptocurrency.  reports  ",0.0,0.0,0.0,1.0
2022-02-22,91,24,"Confused about how to file your crypto taxes? 

Join us tomorrow at 11 a.m. ET as Lisa Zarlenga @SteptoeLLP, @thebitcoincpa, @CryptoTaxAdvice and @DHannum8 speak practically about NFTs, DeFi and airdrops during #TaxWeek, presented by @turbotax.
https://t.co/Jrh09LMuof https://t.co/NifRIBwdDD","Confused about how to file your crypto taxes?   Join us tomorrow at  a.m. ET as Lisa Zarlenga , ,  and  speak practically about NFTs, DeFi and airdrops during  , presented by .  ",-0.0258,0.075,0.072,0.852
2022-02-22,48,13,"MARKET WRAP: Bearish sentiment in cryptos and stocks left buyers on the sidelines over the past week. But geopolitical sell-offs are typically short-lived.
https://t.co/kWOmyKHlQ2",MARKET WRAP: Bearish sentiment in cryptos and stocks left buyers on the sidelines over the past week. But geopol ical sell-offs are typically short-lived. ,0.0,0.0,0.0,1.0
2022-02-22,10,4,"When you mint an NFT, is that a taxable event?

It's #TaxWeek here at CoinDesk, presented by @TurboTax. Features editor @btschiller shares how our guides can help you navigate tax season.

""Nobody likes taxes to begin with, and then you throw in crypto."" https://t.co/JBGrYjv9np https://t.co/0GIDKFvKcv","When you mint an NFT, is that a taxable event?   's   here at CoinDesk, presented by . Features ed or  shares how our guides can help you navigate tax season.  ""Nobody likes taxes to begin w h, and then you throw in crypto.""  ",0.7717,0.0,0.172,0.828
2022-02-22,62,25,"The Brazilian Senate's economic affairs commission approved on Tuesday a bill regulating crypto transactions, which will have to be discussed in plenary. 
@oalvespaulo reports for @CoinDeskBrasil
https://t.co/cJ2PNHSWmn","  Brazilian Senate's economic affairs commission approved on Tuesday a bill regulating crypto transactions, which will have to be discussed in plenary.   reports for  ",0.4215,0.0,0.118,0.882
2022-02-22,6,3,"They usually look something like this: You mess around with crypto, you make some money, you don’t think about taxes, then the market drops and BOOM you’re underwater.

@jeffwilser gives us a look at tax nightmares for #TaxWeek, presented by @turbotax: https://t.co/fv0t7ab0HE https://t.co/ezZb4SCJm1"," y usually look something like this: You mess around w h crypto, you make some money, you don’t think about taxes, then the market drops and BOOM you’re underwater.   gives us a look at tax nightmares for  , presented by :  ",0.0,0.066,0.066,0.868
2022-02-22,5,2,"The U.S. government has yet to decide on a blanket ruling on every kind of digital asset — let alone future ones to come.

We’ve got tips to help you avoid nightmares and accurately record your crypto gains and/or losses. #TaxWeek, presented by @TurboTax:
https://t.co/x59U7X5vzr","  U.S. government has yet to decide on a blanket ruling on every kind of dig al asset — let alone future ones to come.  We’ve got tips to help you avoid nightmares and accurately record your crypto gains and/or losses.  , presented by : ",0.1779,0.142,0.157,0.701
2022-02-22,6,3,"With inflation running at a four-decade high in the U.S., the IRS has responded by making adjustments to some 60 provisions.

Several will directly affect how much tax you owe for cryptocurrency activities. #TaxWeek, presented by @TurboTax: https://t.co/CrEuiPXZuY","W h inflation running at a four-decade high in the U.S., the IRS has responded by making adjustments to some  provisions.  Several will directly affect how much tax you owe for cryptocurrency activ ies.  , presented by : ",0.0,0.0,0.0,1.0
2022-02-22,6,2,"Did you get gifted an NFT, buy everyday goods with crypto or earn enough crypto to push you into a new tax bracket? 

Here are some common “surprise” crypto taxes and how experts suggest you stay prepared. #TaxWeek, presented by @turbotax: https://t.co/hOaCudGdhM https://t.co/xi2S4Kc7gC","Did you get gifted an NFT, buy everyday goods w h crypto or earn enough crypto to push you into a new tax bracket?   Here are some common “surprise” crypto taxes and how experts suggest you stay prepared.  , presented by :  ",0.2263,0.0,0.05,0.95
2022-02-22,6,2,"The Indian government’s proposal, which lays down how much crypto tax is to be paid, can give anyone a headache. It may be tweaked before it is finalized in March. 

But for the moment, here’s what to expect as part of #TaxWeek, presented by @Turbotax: https://t.co/NIs00rBGYI","  Indian government’s proposal, which lays down how much crypto tax is to be paid, can give anyone a headache.   may be tweaked before   is finalized in March.   But for the moment, here’s what to expect as part of  , presented by : ",0.0,0.0,0.0,1.0
2022-02-22,3,1,"Yes, you are required to pay taxes on crypto in Canada.

We’ve got you covered with this guide as part of #TaxWeek, presented by @TurboTax:
https://t.co/I9U0R0EtxA","Yes, you are required to pay taxes on crypto in Canada.  We’ve got you covered w h this guide as part of  , presented by : ",0.3182,0.058,0.112,0.83
2022-02-22,7,1,"CoinDesk’s #TaxWeek, presented by @TurboTax, is all about the crypto community’s struggles and confusion with taxes. 

We feel your pain! And we do our best to help, calling upon the experts to explain everything as clearly as possible. https://t.co/LMh8qi3ng3","CoinDesk’s  , presented by , is all about the crypto commun y’s struggles and confusion w h taxes.   We feel your pain! And we do our best to help, calling upon the experts to explain everything as clearly as possible. ",0.4389,0.167,0.207,0.626
